CustomerID,TransactionDate,TransactionAmount
C-1076,2024-10-07,85.74
C-1363,2024-06-27,10.9
C-1220,2024-10-30,85.53
C-1702,2024-11-20,78.02
C-1556,2025-01-15,54.95
C-1985,2024-01-14,11.84
C-1390,2025-07-02,48.24
C-1564,2025-06-13,26.35
C-1384,2024-07-14,60.78
C-1754,2024-10-26,35.36
C-1827,2025-08-24,16.49
C-1307,2024-09-08,27.43
C-1936,2024-05-10,39.99
C-1735,2025-12-09,122.6
C-1025,2025-09-14,41.09
C-1453,2025-09-26,33.78
C-1890,2024-01-05,80.95
C-1588,2024-06-08,54.37
C-1539,2025-12-18,7.31
C-1386,2024-08-15,56.03
C-1750,2024-07-25,51.5
C-1317,2026-03-05,72.91
C-1792,2024-08-21,20.91
C-1700,2024-02-13,73.69
C-1647,2024-06-24,109.31
C-1653,2025-03-24,74.77
C-1855,2024-06-25,87.54
C-1382,2024-08-30,74.55
C-1055,2025-06-10,52.43
C-1696,2025-02-22,42.75
C-1476,2024-08-02,69.2
C-1684,2026-01-04,61.06
C-1781,2025-11-29,103.0
C-1244,2025-04-22,45.92
C-1174,2024-04-24,36.06
C-1389,2024-11-06,33.4
C-1011,2025-02-07,27.28
C-1812,2025-12-04,66.57
C-1729,2024-10-04,76.08
C-1352,2024-10-29,48.17
C-1520,2024-01-24,28.84
C-1014,2025-11-06,83.08
C-1326,2025-12-12,78.31
C-1484,2025-05-03,35.41
C-1371,2025-07-26,38.51
C-1999,2025-02-27,25.92
C-1343,2024-10-03,17.98
C-1672,2025-01-25,118.89
C-1463,2024-09-02,86.81
C-1732,2025-09-26,78.24
C-1124,2024-12-02,60.37
C-1340,2025-07-16,94.36
C-1169,2024-02-08,83.08
C-1068,2024-08-23,52.58
C-1324,2025-04-05,78.99
C-1178,2025-07-27,73.26
C-1454,2024-01-26,88.25
C-1489,2024-01-08,98.87
C-1926,2024-05-28,46.29
C-1487,2024-01-25,98.03
C-1184,2025-07-07,63.54
C-1430,2025-08-26,86.45
C-1919,2025-12-09,52.57
C-1485,2026-03-08,63.34
C-1803,2025-07-03,86.6
C-1975,2024-02-21,68.14
C-1220,2025-03-03,66.5
C-1751,2024-05-22,51.52
C-1560,2024-10-03,66.21
C-1270,2024-01-14,55.61
C-1233,2025-07-28,59.74
C-1707,2024-01-27,79.53
C-1051,2024-11-14,18.68
C-1968,2024-06-29,85.92
C-1042,2025-10-08,74.46
C-1884,2024-09-16,51.42
C-1731,2024-12-01,82.59
C-1552,2025-05-16,40.87
C-1706,2024-08-29,39.75
C-1148,2025-12-10,26.36
C-1452,2025-01-27,70.55
C-1211,2025-10-29,81.83
C-1328,2025-09-03,32.01
C-1255,2025-04-23,13.25
C-1406,2024-04-14,26.55
C-1616,2024-01-15,82.25
C-1258,2025-09-05,68.39
C-1259,2025-11-01,17.73
C-1494,2026-03-04,6.02
C-1692,2025-02-18,76.01
C-1327,2025-05-06,71.43
C-1216,2024-11-15,34.57
C-1695,2024-11-25,61.35
C-1659,2025-09-08,79.72
C-1640,2026-02-08,50.08
C-1313,2024-05-26,91.06
C-1563,2025-07-25,55.26
C-1545,2024-04-05,75.53
C-1230,2024-10-01,42.36
C-1245,2024-04-20,66.92
C-1677,2024-05-07,47.15
C-1236,2025-09-10,74.22
C-1474,2025-10-16,57.4
C-1394,2024-04-20,16.29
C-1223,2024-04-10,9.75
C-1131,2024-01-13,48.98
C-1119,2024-10-19,144.45
C-1815,2025-12-11,5.53
C-1148,2025-01-29,103.52
C-1043,2025-11-28,68.25
C-1161,2026-03-03,11.99
C-1252,2024-05-11,12.28
C-1655,2026-02-16,60.36
C-1108,2025-12-06,13.94
C-1186,2024-08-30,10.57
C-1263,2025-06-05,52.22
C-1466,2025-06-23,55.9
C-1025,2024-09-22,143.83
C-1578,2024-05-14,79.07
C-1054,2025-06-26,68.27
C-1667,2024-05-26,32.48
C-1484,2025-08-21,66.58
C-1949,2024-11-01,19.7
C-1027,2025-04-11,37.66
C-1100,2025-07-04,47.26
C-1801,2024-12-18,111.13
C-1907,2024-05-09,29.47
C-1155,2024-03-14,21.36
C-1232,2026-02-16,25.02
C-1597,2024-04-11,31.37
C-1164,2025-08-25,28.85
C-1703,2024-11-30,22.49
C-1612,2026-01-07,74.83
C-1363,2024-02-29,79.06
C-1738,2025-06-28,70.7
C-1043,2025-05-23,68.25
C-1291,2026-03-09,47.01
C-1875,2026-01-06,100.24
C-1663,2025-10-25,88.69
C-1187,2024-01-13,66.02
C-1455,2025-03-23,42.52
C-1787,2024-03-11,38.39
C-1042,2025-06-03,24.0
C-1012,2025-12-25,31.06
C-1301,2026-02-04,40.03
C-1526,2025-10-03,95.9
C-1324,2025-08-01,73.43
C-1760,2024-06-23,85.33
C-1959,2025-05-16,80.43
C-1976,2024-11-29,41.74
C-1578,2025-02-23,86.74
C-1613,2025-09-23,38.92
C-1934,2025-07-12,101.78
C-1221,2025-06-16,36.53
C-1883,2024-08-22,77.9
C-1661,2025-02-08,43.98
C-1557,2024-02-16,63.63
C-1212,2025-04-23,66.77
C-1523,2025-12-04,5.46
C-1502,2024-01-06,77.0
C-1939,2025-03-22,33.28
C-1873,2024-08-09,42.08
C-1876,2025-06-24,79.19
C-1018,2025-01-26,52.52
C-1185,2024-09-17,52.98
C-1527,2024-09-29,124.88
C-1255,2024-06-28,60.05
C-1019,2025-09-15,55.01
C-1209,2025-05-27,41.94
C-1057,2024-04-02,53.67
C-1773,2024-12-29,102.87
C-1614,2025-07-15,102.78
C-1019,2024-01-14,64.86
C-1132,2024-02-03,47.49
C-1591,2025-08-05,45.47
C-1154,2025-08-12,93.76
C-1811,2026-02-26,16.46
C-1878,2025-02-23,42.48
C-1422,2025-06-19,12.63
C-1725,2024-03-10,43.97
C-1202,2024-10-14,76.08
C-1044,2024-07-16,63.43
C-1434,2024-11-27,89.54
C-1695,2024-01-27,17.73
C-1844,2025-01-07,87.48
C-1615,2024-09-01,57.9
C-1417,2024-12-21,37.2
C-1477,2024-05-04,61.9
C-1785,2024-09-10,58.7
C-1120,2024-02-01,40.61
C-1264,2024-03-28,54.09
C-1939,2025-04-06,46.28
C-1530,2025-03-22,43.53
C-1731,2026-01-14,7.94
C-1793,2026-01-13,46.75
C-1045,2025-05-22,101.81
C-1380,2024-06-05,13.55
C-1854,2025-05-25,66.74
C-1388,2025-05-01,29.95
C-1842,2024-09-06,21.22
C-1652,2024-11-29,10.38
C-1112,2025-09-12,40.01
C-1957,2024-01-16,53.16
C-1555,2025-01-10,83.38
C-1398,2024-09-16,87.21
C-1823,2024-11-15,78.07
C-1606,2025-07-21,39.18
C-1543,2024-08-18,57.2
C-1199,2025-11-03,131.42
C-1598,2024-01-21,50.19
C-1652,2025-09-29,70.82
C-1762,2025-08-18,70.22
C-1077,2025-06-25,20.96
C-1284,2025-10-09,14.99
C-1439,2024-09-26,45.55
C-1133,2026-01-15,99.78
C-1939,2026-01-21,74.79
C-1600,2024-04-04,68.41
C-1504,2024-06-14,84.73
C-1938,2026-01-31,20.29
C-1790,2025-09-29,64.68
C-1827,2025-05-05,14.08
C-1225,2025-07-28,39.04
C-1293,2024-11-01,34.08
C-1700,2025-06-03,62.29
C-1615,2026-01-06,43.34
C-1699,2025-04-27,12.79
C-1429,2024-01-22,36.85
C-1178,2025-08-20,79.08
C-1132,2024-12-16,55.97
C-1992,2025-04-08,63.3
C-1829,2024-12-08,55.37
C-1292,2025-05-23,52.21
C-1579,2024-08-13,84.03
C-1689,2025-05-16,66.97
C-1763,2025-06-10,38.56
C-1249,2025-02-12,87.95
C-1600,2024-05-04,59.36
C-1495,2025-11-08,96.92
C-1149,2024-12-08,62.09
C-1320,2025-06-15,26.83
C-1288,2025-05-03,85.64
C-1076,2025-10-08,95.85
C-1391,2025-02-15,81.23
C-1375,2025-12-20,31.01
C-1585,2024-01-11,8.18
C-1990,2025-08-12,96.42
C-1434,2025-11-14,58.95
C-1930,2025-11-21,114.1
C-1575,2025-05-23,116.6
C-1318,2025-09-12,83.96
C-1784,2024-06-16,56.59
C-1060,2025-01-03,80.96
C-1120,2025-12-19,11.18
C-1496,2025-05-19,90.74
C-1531,2024-11-10,64.49
C-1887,2025-12-18,41.1
C-1144,2025-07-22,74.29
C-1922,2025-03-29,62.42
C-1698,2025-06-01,17.26
C-1562,2025-04-20,81.37
C-1086,2024-03-08,60.26
C-1056,2026-01-07,12.95
C-1195,2026-01-29,11.1
C-1025,2025-02-13,27.48
C-1757,2025-06-14,49.87
C-1748,2025-04-08,92.42
C-1245,2024-03-21,83.16
C-1832,2026-01-05,97.51
C-1925,2024-09-20,10.11
C-1943,2024-06-20,6.52
C-1264,2024-01-26,36.51
C-1025,2024-02-03,76.01
C-1263,2024-05-17,34.67
C-1565,2025-04-06,44.94
C-1167,2025-09-22,26.87
C-1863,2025-02-10,13.98
C-1573,2024-02-15,67.33
C-1475,2025-08-14,70.82
C-1015,2024-12-25,5.44
C-1140,2025-09-11,47.83
C-1814,2026-02-15,41.99
C-1412,2025-11-07,74.91
C-1426,2025-01-05,95.99
C-1431,2024-09-24,32.87
C-1150,2025-12-19,28.7
C-1854,2024-12-23,74.81
C-1607,2025-01-04,43.6
C-1388,2025-01-11,102.95
C-1972,2024-04-27,19.34
C-1657,2024-10-03,114.66
C-1821,2025-01-28,58.72
C-1984,2025-09-19,111.91
C-1699,2024-02-26,90.59
C-1923,2024-12-16,11.74
C-1098,2024-06-15,34.02
C-1513,2025-10-25,67.44
C-1400,2024-12-30,37.98
C-1620,2024-09-03,74.1
C-1433,2024-04-02,36.47
C-1623,2024-11-16,76.49
C-1922,2024-03-02,105.97
C-1566,2025-09-11,20.33
C-1302,2026-02-08,14.38
C-1678,2024-06-08,12.79
C-1960,2024-06-14,52.29
C-1442,2026-01-29,69.84
C-1566,2025-12-21,79.4
C-1918,2025-03-05,29.68
C-1307,2025-10-11,63.44
C-1153,2025-11-25,99.69
C-1241,2024-10-30,126.02
C-1059,2024-07-20,43.67
C-1761,2025-08-03,21.5
C-1445,2024-08-16,110.58
C-1124,2026-02-08,115.8
C-1235,2024-06-10,116.8
C-1553,2026-02-26,16.46
C-1842,2025-09-28,54.54
C-1681,2025-07-12,104.18
C-1804,2024-06-10,87.36
C-1200,2025-03-29,92.86
C-1039,2024-09-29,74.4
C-1699,2024-04-02,63.27
C-1327,2024-03-05,7.86
C-1364,2025-04-28,75.65
C-1539,2024-03-02,41.69
C-1490,2024-09-29,29.39
C-1729,2024-11-02,35.7
C-1431,2024-05-15,41.29
C-1665,2024-07-27,42.29
C-1951,2024-02-03,61.87
C-1524,2025-08-03,54.43
C-1936,2026-02-07,68.1
C-1666,2024-09-04,67.04
C-1651,2024-11-13,57.51
C-1992,2025-08-08,61.47
C-1350,2024-05-22,118.15
C-1623,2025-12-18,18.71
C-1642,2025-01-03,55.06
C-1381,2024-03-26,30.62
C-1786,2026-01-08,80.01
C-1488,2025-01-31,60.08
C-1895,2024-12-20,92.61
C-1997,2025-06-19,106.19
C-1290,2024-06-16,71.9
C-1489,2024-12-20,91.41
C-1195,2025-06-28,80.85
C-1658,2026-02-18,38.29
C-1010,2025-08-04,6.03
C-1408,2024-12-27,44.63
C-1258,2024-01-03,31.75
C-1706,2025-04-16,76.65
C-1618,2025-02-27,114.01
C-1751,2024-01-13,53.83
C-1341,2024-02-04,20.79
C-1493,2025-10-19,56.28
C-1158,2025-09-28,13.34
C-1984,2024-12-12,48.11
C-1743,2025-09-27,74.45
C-1924,2025-03-06,66.2
C-1541,2024-04-24,33.79
C-1538,2025-12-29,93.16
C-1359,2025-04-30,79.86
C-1954,2024-09-15,32.61
C-1777,2025-04-07,71.31
C-1722,2025-06-06,35.25
C-1687,2025-10-06,52.21
C-1049,2025-08-06,62.02
C-1068,2025-01-25,21.46
C-1868,2025-07-21,101.18
C-1616,2024-05-11,65.66
C-1622,2024-12-14,9.28
C-1483,2025-07-03,68.07
C-1047,2024-01-10,68.46
C-1232,2024-02-05,91.67
C-1567,2025-07-07,103.2
C-1254,2026-01-09,129.08
C-1463,2025-05-16,22.1
C-1440,2024-03-09,62.25
C-1303,2025-04-28,64.04
C-1928,2025-07-01,34.77
C-1986,2025-08-06,79.41
C-1247,2024-04-10,71.39
C-1321,2025-01-30,35.22
C-1277,2025-06-12,9.76
C-1292,2024-10-20,34.9
C-1607,2025-01-29,81.82
C-1919,2025-11-23,58.65
C-1234,2024-12-02,50.44
C-1819,2025-10-19,69.16
C-1090,2024-09-28,19.24
C-1218,2024-04-27,113.31
C-1592,2025-08-04,44.92
C-1421,2024-07-25,65.76
C-1622,2024-10-29,44.89
C-1284,2025-10-01,100.68
C-1184,2026-01-10,71.87
C-1116,2024-03-10,18.29
C-1897,2024-03-10,114.45
C-1988,2025-03-18,41.67
C-1600,2024-05-16,66.23
C-1143,2024-02-20,82.04
C-1367,2025-04-03,80.38
C-1256,2024-06-04,44.74
C-1564,2025-03-17,133.44
C-1661,2026-02-14,67.07
C-1761,2025-12-23,108.88
C-1535,2026-02-02,67.02
C-1059,2025-04-11,71.31
C-1564,2024-04-15,70.98
C-1095,2025-11-18,83.61
C-1103,2024-07-22,65.46
C-1519,2024-10-08,113.04
C-1986,2024-07-28,79.18
C-1748,2024-02-18,78.92
C-1070,2025-06-02,99.88
C-1711,2024-12-01,46.72
C-1966,2024-07-31,6.17
C-1180,2026-02-04,31.88
C-1248,2025-09-29,98.03
C-1922,2025-05-30,42.15
C-1425,2026-02-09,54.69
C-1602,2026-02-09,8.82
C-1137,2025-03-08,71.19
C-1469,2024-12-15,61.07
C-1308,2024-08-17,8.29
C-1459,2024-12-10,47.52
C-1560,2025-10-08,58.37
C-1540,2025-07-13,59.78
C-1015,2025-08-28,34.13
C-1357,2025-10-07,79.22
C-1966,2025-04-26,56.0
C-1894,2025-06-27,71.99
C-1980,2024-11-11,51.28
C-1570,2025-12-25,48.12
C-1929,2025-01-23,90.05
C-1721,2025-03-19,72.84
C-1970,2025-07-19,27.41
C-1720,2025-01-02,86.42
C-1303,2026-02-02,26.63
C-1373,2024-04-21,36.5
C-1851,2024-01-13,14.56
C-1302,2025-07-09,19.57
C-1803,2026-02-14,20.45
C-1167,2024-08-01,45.31
C-1955,2024-09-09,43.98
C-1059,2024-09-22,83.44
C-1592,2024-10-15,45.82
C-1542,2025-05-12,52.14
C-1131,2025-06-04,106.91
C-1029,2025-09-18,25.99
C-1236,2025-06-18,84.54
C-1015,2025-06-17,36.69
C-1992,2025-05-17,65.88
C-1955,2024-08-17,106.92
C-1262,2025-07-16,88.49
C-1064,2024-09-21,99.29
C-1962,2024-05-31,25.35
C-1475,2024-09-22,123.11
C-1787,2024-08-26,56.61
C-1580,2024-10-27,69.76
C-1452,2025-03-08,22.81
C-1806,2025-01-20,53.04
C-1679,2026-02-01,31.31
C-1593,2025-07-19,77.6
C-1164,2024-10-20,57.99
C-1910,2025-06-02,35.31
C-1682,2024-03-17,58.93
C-1047,2026-02-05,82.27
C-1444,2025-08-18,38.49
C-1521,2024-01-29,62.15
C-1445,2025-09-19,108.55
C-1489,2026-02-19,73.33
C-1090,2024-02-22,59.61
C-1729,2025-08-11,85.48
C-1943,2024-10-15,42.9
C-1370,2025-08-09,92.83
C-1998,2024-10-30,73.5
C-1578,2024-08-08,39.13
C-1374,2024-08-07,22.73
C-1683,2024-09-10,32.92
C-1214,2025-01-09,45.67
C-1085,2025-04-18,73.3
C-1046,2024-03-05,53.8
C-1962,2025-04-19,78.85
C-1065,2025-05-31,95.47
C-1092,2025-03-01,56.7
C-1433,2024-12-06,8.59
C-1313,2025-08-13,63.5
C-1267,2025-10-22,90.03
C-1861,2025-08-25,89.62
C-1473,2024-12-21,9.23
C-1679,2024-07-11,44.22
C-1522,2024-02-24,90.79
C-1769,2024-03-05,50.79
C-1661,2024-12-27,39.25
C-1145,2024-07-27,35.16
C-1573,2025-08-19,40.68
C-1463,2024-05-13,47.22
C-1571,2025-08-22,20.82
C-1026,2024-03-08,90.3
C-1073,2025-07-31,37.49
C-1679,2024-09-18,35.8
C-1236,2025-12-27,99.51
C-1365,2024-10-12,19.59
C-1375,2025-09-10,54.08
C-1652,2024-03-16,90.68
C-1817,2025-07-16,75.02
C-1563,2025-09-25,56.02
C-1044,2024-12-09,54.02
C-1756,2026-03-06,68.62
C-1929,2024-12-22,53.54
C-1061,2024-03-02,58.47
C-1550,2025-01-14,61.86
C-1276,2025-08-28,49.77
C-1524,2025-02-19,34.69
C-1162,2026-02-25,84.83
C-1378,2024-11-19,62.64
C-1172,2026-02-25,69.25
C-1065,2025-07-10,80.99
C-1598,2025-04-02,53.68
C-1177,2024-10-06,44.78
C-1343,2024-01-17,35.15
C-1918,2026-02-12,63.2
C-1193,2024-05-28,90.68
C-1028,2026-02-13,46.04
C-1220,2024-02-22,87.81
C-1075,2025-05-08,147.8
C-1687,2025-06-05,69.31
C-1174,2026-01-15,61.75
C-1948,2026-02-02,35.12
C-1035,2025-05-21,9.21
C-1898,2024-08-20,26.81
C-1425,2024-02-13,62.4
C-1090,2025-04-14,48.0
C-1594,2024-11-28,99.27
C-1506,2026-03-04,7.48
C-1129,2025-11-17,8.01
C-1619,2025-02-17,34.56
C-1606,2026-03-01,130.79
C-1396,2024-12-02,25.98
C-1174,2025-01-19,24.4
C-1601,2024-08-28,64.36
C-1430,2024-11-01,32.14
C-1333,2025-12-25,59.3
C-1451,2025-11-06,51.85
C-1818,2026-01-16,15.64
C-1390,2025-01-07,41.69
C-1627,2024-02-21,73.71
C-1141,2024-03-26,62.81
C-1463,2024-02-15,20.48
C-1597,2025-10-10,55.0
C-1912,2026-01-11,21.68
C-1177,2024-01-06,47.62
C-1852,2024-11-02,31.87
C-1394,2024-10-26,39.02
C-1525,2026-01-18,108.93
C-1772,2025-09-13,45.51
C-1708,2025-01-12,74.69
C-1537,2026-02-12,13.75
C-1143,2024-02-29,6.2
C-1574,2026-01-17,45.62
C-1447,2026-01-10,73.55
C-1214,2025-11-13,98.67
C-1484,2024-11-24,85.95
C-1583,2025-07-03,12.73
C-1323,2024-07-22,68.35
C-1335,2025-12-03,80.52
C-1297,2024-06-30,89.68
C-1872,2024-07-17,96.47
C-1331,2024-06-13,14.81
C-1633,2025-07-09,92.39
C-1450,2024-07-14,71.28
C-1058,2025-01-27,60.19
C-1651,2024-04-28,72.32
C-1133,2025-11-23,18.13
C-1915,2024-12-20,94.49
C-1289,2025-09-20,52.16
C-1631,2024-05-26,93.47
C-1397,2024-04-12,144.19
C-1635,2026-01-26,27.92
C-1932,2025-03-03,48.82
C-1392,2024-04-18,92.29
C-1967,2026-03-10,95.27
C-1768,2024-09-29,57.64
C-1479,2025-06-27,50.77
C-1556,2024-09-21,136.31
C-1000,2026-01-30,70.6
C-1260,2024-03-03,43.51
C-1200,2024-08-09,39.09
C-1151,2025-10-05,11.98
C-1792,2024-07-20,45.16
C-1994,2025-10-08,24.95
C-1141,2025-12-22,57.61
C-1583,2026-01-05,78.91
C-1578,2024-03-30,104.0
C-1771,2024-08-15,94.49
C-1980,2024-09-02,81.49
C-1271,2025-02-06,11.7
C-1960,2026-01-21,96.62
C-1897,2024-02-25,80.16
C-1516,2025-09-09,26.16
C-1277,2025-09-03,79.63
C-1031,2024-12-01,27.65
C-1050,2024-03-19,35.9
C-1832,2025-01-07,65.44
C-1080,2025-10-01,106.42
C-1045,2024-02-16,61.01
C-1590,2025-02-25,53.51
C-1638,2025-09-22,87.93
C-1965,2025-05-19,77.58
C-1243,2025-04-18,56.13
C-1381,2024-04-12,38.52
C-1529,2024-03-23,29.94
C-1933,2024-10-14,38.87
C-1214,2024-10-07,32.79
C-1731,2025-04-03,67.84
C-1464,2024-04-13,106.69
C-1033,2024-04-11,72.31
C-1807,2025-11-21,49.66
C-1591,2024-05-20,58.53
C-1062,2025-07-13,59.54
C-1086,2024-10-30,41.54
C-1785,2025-02-14,62.03
C-1283,2025-04-10,40.17
C-1953,2026-01-02,63.52
C-1904,2026-03-04,53.24
C-1306,2025-08-10,48.37
C-1244,2024-05-01,49.19
C-1761,2025-07-22,77.34
C-1309,2025-01-06,74.26
C-1677,2025-03-31,46.89
C-1978,2025-10-31,76.1
C-1533,2024-04-17,52.67
C-1272,2026-02-02,53.11
C-1671,2024-07-23,41.56
C-1980,2024-04-22,102.79
C-1185,2024-08-14,98.96
C-1527,2025-10-29,95.63
C-1559,2025-02-23,86.99
C-1619,2024-06-09,48.41
C-1150,2025-03-19,45.4
C-1766,2025-04-15,52.95
C-1556,2024-03-20,25.53
C-1038,2024-08-27,17.08
C-1334,2024-11-07,84.04
C-1052,2024-03-08,57.62
C-1385,2024-09-05,7.74
C-1110,2024-04-03,24.12
C-1851,2025-08-26,102.25
C-1375,2025-12-24,89.6
C-1918,2024-10-23,26.86
C-1307,2025-12-23,100.8
C-1645,2024-03-06,112.08
C-1791,2025-02-25,95.2
C-1881,2024-11-12,31.72
C-1941,2025-09-17,15.4
C-1034,2024-06-10,47.84
C-1756,2026-03-09,26.91
C-1791,2025-02-26,63.67
C-1347,2025-11-24,11.83
C-1493,2025-07-12,73.89
C-1255,2025-11-16,59.59
C-1656,2024-02-11,31.89
C-1366,2024-01-29,68.63
C-1824,2025-04-29,31.91
C-1188,2024-10-21,10.36
C-1036,2024-01-14,21.24
C-1922,2025-09-26,49.24
C-1613,2024-03-23,68.66
C-1555,2025-08-02,68.38
C-1131,2025-04-09,63.99
C-1455,2024-10-28,56.2
C-1394,2024-04-29,17.76
C-1245,2025-07-21,43.93
C-1605,2025-01-28,47.79
C-1409,2025-10-09,59.17
C-1886,2024-10-16,74.88
C-1762,2025-05-25,23.33
C-1715,2024-08-06,84.0
C-1405,2026-01-22,57.07
C-1767,2026-03-04,63.46
C-1219,2025-08-17,45.46
C-1285,2026-01-18,73.02
C-1007,2024-07-07,82.28
C-1554,2025-11-29,10.61
C-1301,2024-07-18,47.95
C-1306,2024-01-04,53.04
C-1632,2024-03-17,82.29
C-1740,2024-10-02,52.31
C-1151,2024-06-12,35.98
C-1751,2024-11-05,19.64
C-1929,2025-01-23,11.68
C-1718,2024-06-21,68.35
C-1652,2024-09-28,88.63
C-1577,2025-05-17,79.17
C-1146,2025-03-04,70.27
C-1013,2024-05-11,89.62
C-1853,2026-01-24,29.18
C-1794,2024-09-19,35.39
C-1642,2024-08-12,94.09
C-1094,2024-05-21,27.87
C-1693,2025-12-18,56.05
C-1275,2025-04-09,50.71
C-1207,2024-10-22,22.76
C-1875,2024-10-09,15.22
C-1877,2024-06-28,95.16
C-1784,2025-05-11,7.81
C-1560,2025-04-28,60.5
C-1312,2025-12-02,56.34
C-1693,2024-05-27,33.14
C-1104,2025-11-05,29.6
C-1578,2025-07-11,52.81
C-1077,2024-11-17,111.68
C-1806,2024-08-28,62.15
C-1927,2024-10-03,29.78
C-1423,2025-04-20,64.74
C-1382,2026-01-20,72.42
C-1524,2025-01-16,91.28
C-1229,2025-05-03,54.27
C-1027,2025-08-05,49.54
C-1374,2024-02-10,50.84
C-1483,2024-09-16,88.4
C-1045,2025-03-15,67.77
C-1670,2025-06-02,54.01
C-1182,2025-12-09,39.89
C-1171,2026-02-26,75.34
C-1538,2024-04-29,75.05
C-1280,2024-11-03,81.75
C-1782,2024-02-22,47.53
C-1805,2025-03-07,11.76
C-1911,2025-06-30,41.76
C-1400,2024-07-19,60.94
C-1998,2025-04-10,92.05
C-1651,2025-08-17,77.66
C-1894,2024-06-25,49.09
C-1051,2024-03-19,54.23
C-1213,2024-01-25,19.85
C-1449,2026-02-06,56.25
C-1197,2024-04-03,20.68
C-1718,2025-03-12,111.95
C-1586,2024-04-13,67.65
C-1805,2025-11-10,19.38
C-1457,2024-12-29,16.18
C-1784,2024-05-14,45.52
C-1802,2024-02-16,77.22
C-1035,2024-04-04,16.33
C-1916,2025-01-02,45.45
C-1064,2024-08-15,37.45
C-1852,2025-07-08,62.62
C-1755,2024-06-29,79.6
C-1810,2024-04-08,26.01
C-1615,2025-01-06,47.99
C-1755,2024-06-17,88.88
C-1583,2024-05-18,94.76
C-1252,2025-03-11,80.17
C-1918,2025-07-14,31.63
C-1833,2024-08-09,44.66
C-1076,2024-03-02,71.46
C-1740,2024-06-09,93.17
C-1540,2025-09-17,24.16
C-1356,2025-11-15,25.39
C-1775,2026-03-07,115.86
C-1945,2024-04-17,45.45
C-1275,2024-06-28,95.16
C-1174,2024-05-02,7.8
C-1226,2025-03-19,98.18
C-1657,2025-09-23,67.75
C-1064,2024-10-07,65.59
C-1924,2024-04-16,6.79
C-1547,2025-10-20,68.21
C-1012,2024-10-23,39.37
C-1895,2025-05-12,70.65
C-1299,2024-12-27,48.48
C-1353,2025-06-04,55.94
C-1277,2026-01-19,49.76
C-1714,2026-01-28,62.47
C-1838,2024-01-16,37.89
C-1992,2024-02-14,53.89
C-1104,2025-04-18,37.47
C-1761,2025-01-30,20.01
C-1809,2025-03-17,27.68
C-1644,2025-10-28,57.86
C-1304,2026-01-15,39.45
C-1404,2025-05-27,66.21
C-1569,2025-11-25,94.62
C-1336,2024-01-26,49.83
C-1022,2026-01-25,26.89
C-1669,2025-12-18,57.18
C-1645,2024-09-23,20.25
C-1332,2026-02-18,87.28
C-1246,2024-02-05,40.31
C-1400,2024-01-28,40.96
C-1270,2026-01-05,35.52
C-1650,2026-03-02,29.89
C-1761,2024-11-12,13.02
C-1589,2024-10-23,49.54
C-1510,2025-06-08,63.44
C-1857,2025-05-06,63.44
C-1737,2024-04-17,109.98
C-1244,2024-09-11,43.98
C-1820,2024-02-18,96.4
C-1461,2025-08-12,96.82
C-1443,2024-12-24,43.69
C-1601,2024-12-11,37.34
C-1755,2025-10-22,82.68
C-1145,2025-04-22,7.74
C-1285,2024-04-20,91.67
C-1619,2026-03-03,39.87
C-1595,2024-12-08,9.4
C-1669,2024-10-12,60.46
C-1605,2025-07-22,23.92
C-1163,2025-05-11,39.73
C-1345,2024-03-12,38.85
C-1269,2024-10-13,135.42
C-1054,2025-01-13,42.27
C-1973,2024-06-16,14.05
C-1836,2024-04-11,45.41
C-1885,2026-03-04,37.59
C-1774,2025-04-22,68.67
C-1925,2024-04-29,8.48
C-1393,2025-03-16,22.94
C-1539,2025-04-06,86.99
C-1916,2024-04-01,38.21
C-1766,2025-08-31,15.75
C-1619,2025-07-12,61.8
C-1098,2025-06-09,67.25
C-1213,2026-01-14,82.5
C-1682,2025-06-16,42.03
C-1683,2026-01-28,30.68
C-1004,2024-08-18,117.93
C-1583,2025-05-06,72.92
C-1225,2025-08-08,25.05
C-1999,2024-05-31,5.01
C-1223,2025-05-18,38.79
C-1503,2024-08-28,30.96
C-1929,2024-12-16,63.22
C-1042,2025-04-10,93.52
C-1039,2024-10-29,60.58
C-1460,2025-09-12,87.39
C-1192,2024-08-31,27.45
C-1556,2025-06-23,36.59
C-1153,2024-01-23,99.56
C-1930,2024-12-24,16.42
C-1549,2024-08-15,31.29
C-1765,2024-02-07,74.77
C-1732,2025-05-14,74.61
C-1771,2025-05-31,68.95
C-1067,2026-01-09,92.34
C-1442,2025-02-26,80.59
C-1537,2025-12-01,86.68
C-1095,2024-09-18,78.65
C-1353,2024-11-07,82.42
C-1922,2025-04-17,25.39
C-1631,2025-03-05,61.38
C-1145,2025-06-07,54.69
C-1086,2024-04-18,44.5
C-1585,2025-05-08,78.13
C-1332,2025-02-16,19.04
C-1190,2024-05-21,63.84
C-1868,2024-03-13,55.46
C-1258,2025-03-14,44.06
C-1110,2026-01-13,90.11
C-1289,2025-07-15,38.6
C-1509,2024-06-23,69.39
C-1509,2024-11-05,81.84
C-1506,2024-12-11,49.32
C-1794,2025-03-07,52.41
C-1499,2026-01-30,80.09
C-1668,2025-11-13,22.97
C-1068,2025-08-28,29.24
C-1903,2025-11-12,61.92
